zone,node,ts_ms,amp_0,amp_1,amp_2,amp_3,amp_4,amp_5,amp_6,amp_7,amp_8,amp_9,amp_10,amp_11,amp_12,amp_13,amp_14,amp_15,amp_16,amp_17,amp_18,amp_19,amp_20,amp_21,amp_22,amp_23,amp_24,amp_25,amp_26,amp_27,amp_28,amp_29,amp_30,amp_31,amp_32,amp_33,amp_34,amp_35,amp_36,amp_37,amp_38,amp_39,amp_40,amp_41,amp_42,amp_43,amp_44,amp_45,amp_46,amp_47,amp_48,amp_49,amp_50,amp_51,amp_52,amp_53,amp_54,amp_55,amp_56,amp_57,amp_58,amp_59,amp_60,amp_61,amp_62,amp_63
LEFT,right,1778971371917,134.3577,5.0,30.2324,27.4591,24.1868,19.6977,17.4642,15.0,14.5602,14.7648,15.6205,17.6918,19.2094,20.0,19.8494,17.6918,14.8661,12.0416,9.434,8.2462,8.0,9.0554,9.0554,9.0554,8.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8995,7.0,8.0623,13.0,18.0278,24.6982,29.0689,33.4215,34.9857,34.0147,31.6228,27.8927,23.5372,15.8114,10.2956,9.4868,13.3417,17.8885,21.9545,25.5539,27.7849,28.8444,29.2062,29.6985,30.4795,32.8024
LEFT,left,1778971372103,134.3577,5.0,17.2047,22.0227,25.6125,28.6007,29.6816,30.0167,28.178,25.0799,22.8473,18.0278,14.3178,9.434,7.2111,7.0711,8.9443,10.8167,14.2127,16.2788,17.6918,19.8494,20.0,20.0,19.7231,17.0,15.2315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0217,17.8885,10.7703,4.4721,2.2361,8.2462,14.3178,20.6155,26.2488,30.0832,32.2025,34.0,33.6155,32.7567,30.8869,28.178,26.0,23.7697,23.3452,22.0227,21.0238,19.105,17.2627,13.6015,8.9443,6.7082
LEFT,right,1778971372110,134.3577,5.0,31.0161,27.074,24.1868,20.6155,16.5529,14.8661,15.2643,15.8114,19.105,21.0238,23.0,23.0217,23.0868,22.0907,17.1172,14.0357,12.1655,10.7703,12.2066,13.4536,14.2127,14.8661,12.8062,12.2066,10.8167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.7082,5.099,9.434,15.8114,22.0907,27.1662,32.0156,34.5398,34.9857,33.0151,29.7321,24.0416,17.6918,10.8167,7.0711,9.2195,15.2315,21.1896,25.632,28.4605,29.4109,31.0483,31.4006,31.1448,33.0151
LEFT,right,1778971372309,134.3577,5.0,26.0768,23.1948,18.6815,14.3178,12.0416,11.1803,12.0416,13.1529,16.7631,18.3848,19.3132,18.3848,17.088,14.3178,11.6619,9.2195,8.9443,9.2195,11.0,13.0,13.0,13.0384,12.1655,10.198,9.2195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1803,8.0623,9.2195,12.1655,17.1172,22.1359,27.2947,30.6105,32.5269,32.8024,30.0167,26.8328,20.6155,14.3178,7.8102,6.0828,10.0,15.2643,19.2354,23.2594,25.0799,25.632,26.9258,27.2947,28.0713,29.0172
LEFT,left,1778971372312,134.3577,5.0,14.1421,19.8494,24.0832,26.9072,28.2843,28.3196,27.8029,25.2389,22.4722,18.0278,12.8062,9.2195,7.2801,7.0711,7.8102,10.6301,12.8062,15.0,17.2047,18.4391,19.105,19.105,17.0294,15.8114,13.8924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2389,18.7883,11.7047,5.3852,1.0,9.0554,16.0312,22.3607,27.8927,31.9531,33.6155,35.3412,34.8855,33.541,30.8707,27.8568,25.9615,25.1794,25.0,25.0799,24.3311,22.3607,20.3961,16.4924,11.7047,6.4031
LEFT,left,1778971372514,134.3577,5.0,15.0,20.025,23.0217,25.02,26.0,27.0185,25.02,23.0868,20.025,15.0333,11.0,7.0711,4.2426,5.0,7.6158,10.0,13.4536,14.8661,17.0294,17.0294,17.8045,17.2047,15.2643,12.53,10.2956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2483,14.0,7.6158,4.4721,6.4031,11.6619,15.8114,21.3776,26.0768,30.0,32.0156,33.1361,32.249,31.257,28.2843,26.0192,23.0217,20.2237,18.9737,17.4929,16.4012,14.8661,13.4536,11.6619,8.2462,5.3852
LEFT,right,1778971372522,134.3577,5.0,27.0185,24.0832,21.9317,19.8494,18.868,17.8885,18.0278,18.4391,19.2354,19.2354,19.2354,18.2483,17.2627,15.5242,13.3417,10.0499,9.2195,9.8489,11.6619,13.4164,13.9284,14.5602,14.1421,14.0,13.1529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3852,1.4142,5.0,9.8489,14.3178,20.0,24.1868,26.9258,29.5466,29.1548,27.8029,24.7588,21.2132,17.0294,13.8924,13.3417,14.1421,16.7631,19.3132,21.0238,22.8254,24.1868,24.4131,25.0,26.2488,28.3196
LEFT,left,1778971372722,134.3577,5.0,19.2354,22.2036,25.318,26.1725,26.1725,25.318,24.5153,21.3776,17.2627,14.0357,10.0499,8.0623,8.0623,10.7703,13.1529,14.0357,16.0312,18.0,18.0278,18.0278,18.1108,17.4642,15.8114,11.7047,8.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3452,17.2047,10.7703,5.0,4.0,9.2195,15.8114,21.4709,26.9258,30.0832,32.5576,33.2415,33.0606,32.0624,29.0689,26.1725,22.561,20.2485,18.3576,16.2788,15.6205,13.8924,13.0,10.0499,9.2195,9.8995
LEFT,right,1778971372731,134.3577,5.0,31.8277,27.5862,24.2074,19.7231,15.5242,16.0312,17.088,18.868,22.2036,22.8035,25.0,25.2389,23.7065,20.1246,16.7631,11.4018,7.2801,3.6056,6.3246,8.9443,11.7047,14.3178,15.0333,15.0333,15.2971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8062,8.0623,7.2111,11.1803,18.0278,24.0416,29.4109,35.3412,37.0,36.4966,34.1321,30.0167,24.0208,18.2483,14.3178,12.2066,14.3178,18.0278,21.3776,25.0,26.5707,28.6356,30.0167,30.8058,33.3017,34.6554
LEFT,left,1778971372931,134.3577,5.0,18.2483,22.3607,26.1725,28.0713,29.0172,29.0172,27.074,24.3311,20.2237,16.1245,13.0384,9.2195,7.2111,6.7082,8.0623,11.0,12.0416,14.1421,16.1245,16.0312,16.0,16.1245,14.3178,12.3693,9.4868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6525,10.0,5.0,1.4142,5.831,11.3137,15.6205,20.8087,24.6982,27.2947,27.7308,29.1548,29.1548,26.9258,25.0799,22.8254,20.0,20.5183,19.2094,18.868,18.7883,17.4642,14.8661,11.4018,7.0711,5.6569
LEFT,right,1778971372936,134.3577,5.0,28.0179,25.1794,21.587,18.3848,14.4222,12.2066,12.3693,14.0,16.4924,18.3848,19.6977,21.0238,19.6977,17.088,14.8661,12.083,8.0623,6.4031,6.0828,7.0711,8.2462,9.2195,9.2195,9.0554,9.0554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0333,11.6619,9.8489,12.3693,18.0278,23.4307,29.1548,33.2415,35.171,35.2278,33.0151,28.0179,22.0907,16.0312,9.2195,4.4721,7.2111,13.4536,18.4391,22.2036,25.2389,26.9258,28.6356,28.4605,29.8329,30.1496
LEFT,right,1778971373135,134.3577,5.0,28.6007,25.4951,21.2603,16.6433,12.6491,11.1803,10.6301,13.0384,16.1555,17.72,20.3961,20.3961,19.4165,16.4924,14.3178,10.198,6.0828,5.6569,6.7082,8.2462,9.4868,10.4403,10.4403,9.4868,8.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6525,13.8924,16.0,21.0238,27.0185,32.6497,36.8917,41.1461,42.3792,41.2311,37.6563,31.4006,24.3311,16.2788,9.434,6.0,11.3137,16.1245,20.1246,23.4094,26.9258,27.2947,28.0,28.4429,29.4109,31.305
LEFT,left,1778971373144,134.3577,5.0,20.3961,24.5153,28.4429,31.4006,31.257,31.1448,30.0666,27.0185,24.0208,19.105,14.5602,11.1803,9.2195,10.4403,12.0416,13.1529,16.2788,18.4391,19.6469,20.6155,20.3961,20.2237,18.0278,15.0333,13.0384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,14.8661,8.9443,5.099,5.099,9.4868,14.2127,19.105,24.2074,27.4591,29.5296,30.8707,31.3847,30.0832,27.8568,24.1661,21.9545,19.8494,19.105,18.868,17.8885,17.088,14.5602,12.0416,8.2462,7.8102
LEFT,right,1778971373340,134.3577,5.0,29.1548,26.4764,21.8403,18.3848,15.0,11.6619,12.0416,12.6491,16.1245,19.2094,22.0227,22.0227,21.4009,19.2094,15.8114,12.2066,8.4853,5.3852,6.0828,8.0623,8.6023,9.434,9.434,9.434,9.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6525,14.0357,15.0,19.7231,25.0,31.0644,36.1248,38.833,38.8973,36.2491,32.249,26.0768,18.0278,9.8489,4.4721,7.0711,13.9284,19.2354,23.3238,25.2389,27.0185,26.8701,27.2029,27.2947,28.1603,29.2746
LEFT,left,1778971373351,134.3577,5.0,15.8114,19.4165,23.6008,26.4008,28.4253,29.0689,29.0,26.1725,24.0416,19.8494,16.4012,12.53,10.198,9.2195,10.0,12.0416,15.8114,18.3576,20.5913,21.9545,22.4722,22.2036,19.8494,17.6918,14.1421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1245,11.0454,6.3246,2.2361,4.1231,9.0,13.3417,17.72,22.1359,25.4951,27.2947,28.3019,27.4591,26.6271,24.4131,21.095,20.1246,17.72,16.1245,16.0312,16.1245,15.2971,14.3178,11.4018,7.6158,4.4721
LEFT,right,1778971373541,134.3577,5.0,27.5136,25.9615,20.2237,18.0278,14.3178,11.6619,11.4018,12.3693,15.0333,17.0294,19.105,20.0998,19.0263,18.0278,14.0357,11.0454,8.0,4.4721,5.3852,7.0711,8.0623,9.2195,10.198,9.4868,9.4868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4536,11.4018,13.0,16.9706,22.3607,28.1603,32.3883,36.0,37.2156,35.9026,32.573,27.8568,20.2485,13.3417,7.0711,7.2801,12.1655,16.7631,21.5407,24.5967,26.4197,26.6271,27.6586,27.6586,28.8444,29.0689
LEFT,left,1778971373559,134.3577,5.0,19.0263,24.0208,26.1725,30.2655,31.4006,31.5753,30.0832,26.5707,23.4094,19.3132,15.5242,11.1803,9.2195,7.2111,9.434,12.6491,15.2971,18.2483,20.6155,22.1359,21.9317,20.5913,18.6011,16.2788,12.7279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2483,13.1529,8.0623,4.1231,4.0,9.434,14.4222,20.2485,23.8537,27.2947,30.8707,32.311,32.8938,31.6228,29.7321,26.0,23.7065,21.6333,21.9317,21.2603,20.8087,19.4165,16.6433,13.4164,9.4868,5.831
LEFT,right,1778971373735,134.3577,5.0,25.632,21.0238,17.4929,12.8062,10.4403,11.1803,13.4164,15.6205,19.105,21.2603,21.9317,21.9317,19.8494,17.8045,14.4222,10.2956,5.831,2.2361,3.6056,6.4031,7.8102,8.4853,9.2195,9.434,9.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0454,8.4853,10.0499,15.2643,21.2603,27.0185,31.9061,35.3412,37.0,36.1386,32.5576,27.1662,21.095,14.3178,6.7082,4.0,9.2195,14.7648,19.6977,23.7697,26.2488,28.6356,29.2746,30.0167,30.0666,30.2655
LEFT,left,1778971373761,134.3577,5.0,16.1555,20.8806,24.3516,26.5707,27.8568,28.6356,26.8328,25.0599,21.9545,18.3576,13.8924,9.8489,7.0,6.7082,8.6023,9.4868,13.6015,14.8661,16.7631,17.4642,17.8885,17.4929,15.0,12.8062,10.6301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7631,13.0,7.2111,2.2361,3.6056,7.8102,13.4536,18.6011,23.3238,27.7308,29.1548,31.3209,31.0483,29.8329,28.6356,25.9615,24.3516,22.3607,21.6333,20.6155,20.5183,19.105,17.8045,13.8924,10.7703,8.0623
LEFT,right,1778971373938,134.3577,5.0,28.2843,24.7588,22.0227,18.3576,14.5602,14.0357,14.3178,15.6205,19.105,21.4009,23.6008,24.4131,24.2074,22.6274,19.105,14.8661,10.6301,6.4031,4.0,5.831,8.4853,10.6301,12.0416,12.8062,12.8062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2315,10.6301,7.0711,10.8167,16.2788,23.0217,28.6356,33.2415,34.8855,34.6699,32.6497,29.0,24.0416,17.0294,10.8167,6.0,6.7082,12.0416,17.0,22.0907,23.1948,25.4951,26.9258,27.8568,28.178,28.8444
LEFT,left,1778971373964,134.3577,5.0,21.4009,25.2389,28.0179,31.6228,31.6228,31.4006,29.8329,26.2488,23.4307,17.8045,13.4164,10.198,9.4868,10.0,12.8062,16.6433,18.3576,20.5913,21.095,21.6333,20.6155,19.105,16.2788,13.6015,10.8167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2036,17.4642,12.3693,7.0,3.6056,7.0711,12.083,18.6815,24.1868,28.0,31.1448,32.3883,33.9559,32.0156,30.0832,27.4591,24.1868,22.0,22.2036,20.8806,19.6977,18.3576,15.8114,12.7279,10.2956,9.0554
LEFT,right,1778971374139,134.3577,5.0,30.8869,27.7849,26.6271,22.8035,19.799,17.2047,15.6525,14.1421,16.0,17.2627,18.6815,18.6815,17.72,16.4924,13.3417,10.4403,8.0623,7.2111,8.544,10.4403,11.4018,12.6491,13.0,11.6619,10.8167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3693,10.0,10.0,13.8924,19.2094,24.5967,29.1204,32.1403,35.0143,34.7131,31.3209,27.8568,22.8473,17.088,12.0,9.434,12.53,15.8114,19.2354,22.0907,25.02,25.02,27.2947,27.8927,28.7924,30.8707
LEFT,left,1778971374176,134.3577,5.0,17.1172,22.0907,26.1725,29.2746,31.5753,31.7805,30.3645,28.4605,24.6982,20.6155,14.8661,11.4018,7.0711,7.8102,9.4868,12.0416,16.0312,18.0278,20.0998,20.2237,20.3961,19.6469,18.0278,14.8661,13.6015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0278,13.8924,8.0623,3.6056,1.4142,6.4031,11.4018,17.4929,21.9545,25.4951,27.8568,29.7321,31.3209,30.0832,29.1204,27.2029,24.6982,23.7065,23.0217,22.0227,21.2603,19.105,17.0294,13.6015,8.9443,6.0828
LEFT,right,1778971374356,134.3577,5.0,28.0179,25.6125,21.2132,18.6011,16.1555,15.1327,15.1327,15.8114,17.8885,18.868,19.4165,18.868,17.4929,14.7648,11.1803,6.7082,3.6056,3.6056,7.0711,9.8995,11.4018,13.4164,13.6015,13.1529,13.0384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6015,11.1803,11.1803,13.8924,18.2483,24.0832,28.8617,31.7805,32.7567,32.6497,29.0,24.0832,18.4391,12.0416,7.2801,7.8102,13.0,18.4391,22.3607,25.318,27.1662,28.0179,28.0713,28.6356,29.4109,30.8707
LEFT,left,1778971374398,134.3577,5.0,14.1421,19.4165,23.1948,26.1725,27.1662,28.0713,27.0,25.02,21.095,18.0278,13.0384,9.0554,5.831,6.3246,8.0623,11.7047,14.8661,17.088,18.6815,19.6469,20.3961,18.1108,17.0294,15.0333,13.0384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2132,16.4924,10.4403,4.4721,1.0,6.4031,12.8062,18.4391,22.8035,26.9258,29.5296,29.9666,30.8707,29.0689,27.7308,25.5539,25.0,23.3452,23.4307,23.0217,22.4722,20.2485,18.3576,14.7648,10.7703,5.0
LEFT,right,1778971374561,134.3577,5.0,36.1248,34.0588,31.8904,27.6586,23.3452,20.0,17.8885,17.4642,18.0278,19.0263,20.025,19.0,18.0278,15.1327,11.1803,8.0,6.4031,8.544,13.0,14.7648,16.4012,17.6918,16.6433,15.2315,13.3417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.2462,3.6056,5.099,13.1529,19.3132,26.4197,31.241,34.7131,36.0555,34.0,31.3847,26.9258,21.4709,17.6918,16.1245,18.4391,21.0238,24.0208,25.0799,26.1725,25.7099,25.632,26.4197,27.8029,31.8277
LEFT,left,1778971374614,134.3577,5.0,16.6433,20.8087,25.2389,28.0179,29.6816,30.5287,29.5296,26.4008,23.7697,19.6977,13.4164,10.0,6.7082,6.0,8.6023,12.7279,14.8661,17.0294,19.8494,21.2132,21.2603,21.4009,19.4165,16.6433,14.7648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7883,14.5602,10.0,3.0,1.4142,8.0623,15.1327,19.6469,24.3516,27.7308,30.8869,31.9061,32.45,31.6228,29.6816,28.3019,26.8328,24.6982,24.0416,23.3452,22.0907,20.025,18.0,14.0357,9.4868,6.4031
LEFT,right,1778971374767,134.3577,5.0,27.6586,24.8395,21.4009,17.4929,13.6015,13.0,11.7047,13.0384,14.8661,16.9706,19.105,18.3848,17.0294,15.6205,11.6619,8.9443,5.831,2.0,3.6056,6.4031,8.6023,8.9443,9.2195,9.0554,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0499,6.7082,7.2801,11.4018,15.8114,21.2603,26.0768,29.5466,32.28,32.3883,30.0666,27.0185,23.0868,17.0,12.3693,9.2195,10.198,14.1421,18.6815,22.1359,24.1661,25.9422,27.7849,28.0179,28.4253,30.4138
LEFT,left,1778971374825,134.3577,5.0,15.2315,19.2354,22.3607,24.5967,25.4951,26.4008,26.0,23.4094,20.2485,15.2315,12.53,9.2195,7.2801,8.2462,10.2956,13.0384,16.4012,17.8045,19.4165,20.2485,20.5913,19.6977,18.0278,15.5242,12.3693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0868,17.2627,12.0416,5.0,0.0,6.3246,13.0,18.7883,24.5967,28.3019,31.4006,33.3017,34.6554,32.5269,30.4138,27.5862,25.4951,23.0217,20.5913,19.9249,18.4391,17.1172,16.0,12.0416,9.4868,7.0711
LEFT,right,1778971374973,134.3577,5.0,25.0,22.6716,20.5183,17.4929,16.1555,16.1245,16.0312,16.4924,18.9737,19.3132,19.3132,19.3132,16.7631,14.3178,10.0499,6.0828,1.4142,4.4721,8.0623,11.1803,13.6015,13.1529,13.0384,12.1655,10.4403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0554,5.3852,8.6023,13.6015,20.6155,25.7099,30.1496,33.0606,34.3657,33.2415,29.1548,24.1661,18.3848,12.3693,8.2462,9.434,14.3178,20.0998,23.0217,27.0,28.0,29.0172,28.1603,26.6833,26.5707,26.8328
LEFT,left,1778971375039,134.3577,5.0,19.2354,22.3607,23.7065,25.9422,25.4951,25.9422,25.0599,21.9545,18.868,15.2643,10.7703,7.0711,5.0,5.099,8.0623,12.1655,14.3178,16.2788,17.2627,18.1108,18.0278,17.0,15.0333,13.1529,10.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,17.1172,11.1803,6.3246,1.4142,7.0711,13.3417,19.3132,24.1661,29.0689,32.249,34.1321,34.6699,34.6699,32.45,29.6816,27.7849,23.2594,21.5407,18.6815,16.2788,13.0384,9.0,5.3852,3.0,6.4031
LEFT,right,1778971375187,134.3577,5.0,29.2062,26.6271,24.1868,20.6155,17.2627,15.0333,14.3178,15.0,18.4391,20.0,22.2036,22.2036,22.0227,19.8494,16.2788,11.4018,6.4031,3.0,5.831,8.9443,12.2066,14.8661,15.6205,15.2643,15.2315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.53,8.9443,10.7703,14.8661,21.9317,27.8927,33.1361,36.0139,38.4708,37.6431,34.176,28.6356,22.3607,14.8661,9.0554,8.6023,13.1529,19.0263,23.1948,26.4764,28.8617,30.0832,30.0832,30.4138,30.2324,31.8904
LEFT,left,1778971375245,134.3577,5.0,13.0384,18.1108,21.095,24.0832,25.1794,25.318,25.318,23.5372,20.3961,16.2788,12.1655,8.0,5.3852,5.3852,8.0623,9.8489,14.3178,15.6525,17.8885,19.2354,19.6977,18.3848,17.088,14.8661,12.6491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4165,15.0333,9.0554,5.0,3.1623,8.0623,12.3693,18.1108,22.0,26.0768,28.2843,30.4138,30.8058,30.5941,29.6142,26.4764,25.1794,22.0,21.095,19.6469,18.0278,16.1555,14.7648,10.8167,7.8102,4.1231
LEFT,right,1778971375395,134.3577,5.0,31.8904,29.8329,26.2488,22.6274,18.6011,17.088,16.1245,17.0294,20.3961,21.587,23.5372,23.3452,22.0907,20.0,15.0333,11.0,7.0711,7.0711,9.8489,13.0,14.7648,15.8114,16.2788,15.6205,14.4222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8995,5.0,6.3246,12.1655,17.8885,23.6008,28.2843,32.2025,34.0,32.8938,29.8329,25.318,20.3961,16.1555,12.0416,13.0,16.1245,19.0263,22.2036,25.4951,25.4951,26.2488,26.0,27.7849,28.6007,31.241
LEFT,left,1778971375456,134.3577,5.0,18.7883,22.4722,25.632,28.1603,30.0832,30.3645,29.4109,27.5136,24.3516,19.9249,15.2971,10.0,8.0623,6.7082,9.0,13.1529,16.7631,18.6815,20.8806,21.587,21.3776,20.3961,18.1108,16.0312,13.0384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3452,19.0,14.3178,10.2956,5.831,6.4031,10.7703,16.2788,22.0,26.1725,29.4279,32.0156,33.5261,32.8938,31.0161,28.7924,25.9615,22.3607,21.0238,19.105,17.4642,16.1555,13.4164,9.8995,7.6158,7.2801
LEFT,right,1778971375589,134.3577,5.0,30.2655,29.1548,26.0768,21.3776,18.6815,15.6525,14.1421,14.4222,18.0278,19.6469,20.8806,21.1896,20.6155,19.2354,15.2643,10.8167,7.6158,6.0828,7.2111,10.6301,12.2066,13.8924,14.8661,14.3178,13.0384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0554,5.831,8.0623,13.8924,19.9249,25.1794,30.0167,32.7567,33.8378,32.2025,28.6531,24.6982,19.2354,14.5602,12.1655,13.4164,16.2788,19.2094,22.2036,24.6982,24.1868,23.7697,24.0416,25.0799,26.0192,29.0689
LEFT,left,1778971375657,134.3577,5.0,15.0,19.0263,22.0227,24.0208,26.0192,26.0192,26.0,23.0217,21.0,16.0,14.1421,10.4403,8.4853,8.544,10.0499,12.0416,14.3178,16.7631,18.6815,19.6469,19.6469,19.4165,18.2483,16.0312,14.0357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3607,18.0278,12.53,7.0711,3.1623,4.4721,10.0,15.5563,20.0,23.8537,26.4197,28.6356,29.5466,30.0832,28.7924,26.9258,25.0799,23.7065,21.095,20.0,18.4391,16.9706,13.4536,10.0,6.3246,5.0
LEFT,right,1778971375793,134.3577,5.0,25.0799,23.0217,20.0,16.1245,13.0,12.0416,13.0384,13.9284,16.4924,18.2483,18.2483,17.4642,16.4924,14.5602,11.4018,8.2462,5.099,5.6569,8.0623,9.8489,11.6619,12.8062,12.7279,11.4018,10.2956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4018,7.0711,8.0623,13.0,18.4391,23.2594,28.0179,31.1448,32.5576,32.2025,30.0167,25.9422,21.0238,15.2643,10.6301,9.0554,11.7047,14.4222,17.8045,19.799,21.2603,20.8087,21.9545,22.4722,23.7697,26.3059
LEFT,left,1778971375872,134.3577,5.0,18.0,21.0,24.0208,27.074,28.0713,28.1603,28.2843,25.1794,23.1948,19.105,15.0,11.1803,8.6023,9.434,11.1803,13.0,15.1327,18.2483,19.4165,20.6155,21.3776,21.2132,20.0998,17.1172,15.1327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4722,16.1555,10.198,4.1231,3.6056,8.6023,13.4164,18.6815,22.8035,26.3059,28.1603,30.0666,31.0161,31.0644,30.0666,28.0713,26.1725,24.3311,21.587,20.2485,18.3848,15.2315,12.083,8.0623,2.8284,3.1623
LEFT,right,1778971375996,134.3577,5.0,25.2389,21.4009,16.9706,13.8924,12.0416,12.6491,15.8114,17.6918,20.5183,22.0227,22.6716,21.9317,19.8494,17.2047,12.2066,8.0623,3.1623,2.2361,6.0828,9.4868,11.1803,12.2066,13.4536,12.8062,12.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0454,11.4018,15.0333,21.3776,27.313,31.3847,35.609,38.2099,38.9487,37.8021,33.0151,27.4591,20.8087,14.1421,9.4868,8.544,12.8062,17.4642,22.1359,24.7386,27.2947,28.0713,29.0172,28.4429,29.1204,30.0832
LEFT,left,1778971376083,134.3577,5.0,18.6815,21.3776,24.1868,26.1725,27.074,26.0768,25.02,22.0,19.0,15.0333,12.1655,9.8489,7.8102,6.3246,8.0,10.198,12.083,14.7648,16.1245,18.3576,19.2354,18.7883,18.3848,16.7631,14.5602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9317,15.6205,10.0,3.6056,2.2361,8.544,13.6015,18.0278,21.8403,24.7386,27.8927,29.8329,30.8058,32.0156,31.0483,29.1204,28.4605,26.5707,25.0799,22.3607,20.1246,17.0,13.4164,8.9443,3.1623,2.2361
LEFT,right,1778971376200,134.3577,5.0,25.2389,23.7065,19.6977,19.2354,19.0263,19.4165,21.1896,21.5407,24.1661,24.6982,24.3516,21.8403,19.4165,15.1327,10.0,5.3852,3.1623,8.2462,12.3693,15.1327,17.0294,18.4391,17.4642,17.2047,15.5563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3852,3.6056,9.0,16.2788,21.5407,27.2947,31.6228,34.7131,35.3836,34.4093,31.9061,27.2947,22.4722,17.6918,14.7648,14.1421,17.1172,20.8806,23.7697,25.0799,26.8328,26.9258,27.2029,28.3196,27.5862,29.0689
LEFT,left,1778971376290,134.3577,5.0,15.5242,20.3961,23.1948,26.0768,27.0185,27.0185,26.1725,24.3311,21.3776,17.2627,14.0357,10.0,7.2801,5.0,6.0828,8.0623,9.8489,12.53,13.8924,14.7648,15.6525,15.6525,15.2315,13.9284,12.6491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4929,11.7047,6.0828,1.4142,4.4721,10.4403,15.2971,19.105,22.0907,24.0832,26.0768,27.074,28.0713,27.1662,26.3059,24.5153,24.3516,23.2594,23.2594,22.8254,21.095,18.868,16.1245,11.1803,6.3246,1.0
